Date,Product Name,Region,State,Quantity Sold (Units),Price (INR),Temperature (øC),Festival Indicator,Festival Name,Holiday Indicator,Day of Week,Month,Year
2021-06-03,Ice Cream (500ml),Central,Madhya Pradesh,477,182.37,39,No,,No,Thursday,June,2021
2021-06-03,Ice Cream (500ml),West,Maharashtra,273,177.62,33.6,No,,No,Thursday,June,2021
2021-06-03,Paneer (200g),North,Uttar Pradesh,349,90.52,42.1,No,,No,Thursday,June,2021
2021-06-03,Cheese Slices (200g),Central,Madhya Pradesh,110,112.57,39,No,,No,Thursday,June,2021
2021-06-03,Toned Milk (500ml),Central,Madhya Pradesh,1061,27.78,39,No,,No,Thursday,June,2021
2021-06-03,Lassi (200ml),Central,Madhya Pradesh,1060,24.83,39,No,,No,Thursday,June,2021
2021-06-03,Skimmed Milk (1L),East,Bihar,553,54.08,32.3,No,,No,Thursday,June,2021
2021-06-03,Ghee (1L),North,Uttar Pradesh,163,520,42.1,No,,No,Thursday,June,2021
2021-06-03,Toned Milk (500ml),South,Karnataka,1349,27.65,25.4,No,,No,Thursday,June,2021
2021-06-03,Ice Cream (500ml),East,Bihar,215,175.59,32.3,No,,No,Thursday,June,2021
2021-06-03,Ghee (1L),West,Maharashtra,233,505.8,33.6,No,,No,Thursday,June,2021
2021-06-03,Butter (500g),East,Bihar,262,246.49,32.3,No,,No,Thursday,June,2021
2021-06-04,Butter (500g),North,Rajasthan,298,246.87,42.3,No,,No,Friday,June,2021
2021-06-04,Ice Cream (500ml),North,Rajasthan,666,182.71,42.3,No,,No,Friday,June,2021
2021-06-04,Paneer (200g),Central,Chhattisgarh,212,91.67,34.6,No,,No,Friday,June,2021
2021-06-04,Butter (500g),West,Gujarat,319,243.38,31.4,No,,No,Friday,June,2021
2021-06-04,Flavoured Milk (200ml),Central,Chhattisgarh,635,30.01,34.6,No,,No,Friday,June,2021
2021-06-04,Butter (500g),Central,Chhattisgarh,174,252.61,34.6,No,,No,Friday,June,2021
2021-06-04,Full Cream Milk (1L),Central,Chhattisgarh,936,59.24,34.6,No,,No,Friday,June,2021
2021-06-04,Cheese Slices (200g),West,Gujarat,255,110.65,31.4,No,,No,Friday,June,2021
2021-06-04,Lassi (200ml),Central,Chhattisgarh,643,24.4,34.6,No,,No,Friday,June,2021
2021-06-04,Ghee (1L),North,Rajasthan,127,521.62,42.3,No,,No,Friday,June,2021
2021-06-04,Ice Cream (500ml),Central,Chhattisgarh,695,176.03,34.6,No,,No,Friday,June,2021
2021-06-04,Toned Milk (500ml),South,Kerala,982,26.5,32.3,No,,No,Friday,June,2021
2021-06-04,Full Cream Milk (1L),North,Rajasthan,1743,58.23,42.3,No,,No,Friday,June,2021
2021-06-04,Paneer (200g),East,West Bengal,502,89.76,33.4,No,,No,Friday,June,2021
2021-06-04,Skimmed Milk (1L),East,West Bengal,363,56.58,33.4,No,,No,Friday,June,2021
2021-06-04,Full Cream Milk (1L),South,Kerala,1293,60.26,32.3,No,,No,Friday,June,2021
2021-06-04,Paneer (200g),West,Gujarat,326,89.63,31.4,No,,No,Friday,June,2021
2021-06-04,Skimmed Milk (1L),South,Kerala,634,54,32.3,No,,No,Friday,June,2021
2021-06-04,Full Cream Milk (1L),East,West Bengal,1384,60.81,33.4,No,,No,Friday,June,2021
2021-06-04,Ghee (1L),South,Kerala,113,518.27,32.3,No,,No,Friday,June,2021
2021-06-04,Flavoured Milk (200ml),East,West Bengal,611,30.03,33.4,No,,No,Friday,June,2021
2021-06-04,Buttermilk (1L),Central,Chhattisgarh,639,34.43,34.6,No,,No,Friday,June,2021
2021-06-04,Ghee (1L),Central,Chhattisgarh,93,524.76,34.6,No,,No,Friday,June,2021
2021-06-04,Cheese Slices (200g),Central,Chhattisgarh,137,110.59,34.6,No,,No,Friday,June,2021
2021-06-04,Full Cream Milk (1L),West,Gujarat,1998,58.76,31.4,No,,No,Friday,June,2021
2021-06-04,Flavoured Milk (200ml),North,Rajasthan,831,30.67,42.3,No,,No,Friday,June,2021
2021-06-04,Cheese Slices (200g),East,West Bengal,224,111.55,33.4,No,,No,Friday,June,2021
2021-06-04,Flavoured Milk (200ml),West,Gujarat,507,29.79,31.4,No,,No,Friday,June,2021
2021-06-04,Dahi / Curd (500g),Central,Chhattisgarh,575,44.43,34.6,No,,No,Friday,June,2021
2021-06-04,Skimmed Milk (1L),West,Gujarat,494,54.91,31.4,No,,No,Friday,June,2021
2021-06-04,Ghee (1L),East,West Bengal,181,511.45,33.4,No,,No,Friday,June,2021
2021-06-04,Toned Milk (500ml),Central,Chhattisgarh,863,27.48,34.6,No,,No,Friday,June,2021
2021-06-04,Ice Cream (500ml),East,West Bengal,947,184.36,33.4,No,,No,Friday,June,2021
2021-06-04,Ghee (1L),West,Gujarat,278,526.25,31.4,No,,No,Friday,June,2021
2021-06-04,Skimmed Milk (1L),North,Rajasthan,894,55.61,42.3,No,,No,Friday,June,2021
2021-06-04,Flavoured Milk (200ml),South,Kerala,892,29.22,32.3,No,,No,Friday,June,2021
2021-06-04,Cheese Slices (200g),North,Rajasthan,95,110.08,42.3,No,,No,Friday,June,2021
2021-06-04,Buttermilk (1L),South,Kerala,446,34.34,32.3,No,,No,Friday,June,2021
2021-06-04,Ice Cream (500ml),South,Kerala,318,175.88,32.3,No,,No,Friday,June,2021
2021-06-04,Butter (500g),South,Kerala,171,242.66,32.3,No,,No,Friday,June,2021
2021-06-04,Buttermilk (1L),North,Rajasthan,407,34.41,42.3,No,,No,Friday,June,2021
2021-06-04,Ice Cream (500ml),West,Gujarat,761,175.45,31.4,No,,No,Friday,June,2021
2021-06-04,Buttermilk (1L),West,Gujarat,688,34.73,31.4,No,,No,Friday,June,2021
2021-06-05,Dahi / Curd (500g),East,Odisha,1002,45.27,34.6,No,,No,Saturday,June,2021
2021-06-05,Flavoured Milk (200ml),Central,Madhya Pradesh,577,30.04,35.6,No,,No,Saturday,June,2021
2021-06-05,Flavoured Milk (200ml),East,Odisha,402,29.94,34.6,No,,No,Saturday,June,2021
2021-06-05,Toned Milk (500ml),East,Odisha,573,26.85,34.6,No,,No,Saturday,June,2021
2021-06-05,Ice Cream (500ml),North,Uttar Pradesh,1098,175.42,41.1,No,,No,Saturday,June,2021
2021-06-05,Cheese Slices (200g),South,Karnataka,299,110.02,33.3,No,,No,Saturday,June,2021
2021-06-05,Skimmed Milk (1L),East,Odisha,666,54.02,34.6,No,,No,Saturday,June,2021
2021-06-05,Butter (500g),East,Odisha,222,249.5,34.6,No,,No,Saturday,June,2021
2021-06-05,Butter (500g),Central,Madhya Pradesh,432,244.87,35.6,No,,No,Saturday,June,2021
2021-06-05,Buttermilk (1L),West,Goa,487,34.74,30.2,No,,No,Saturday,June,2021
2021-06-05,Ice Cream (500ml),East,Odisha,849,175.91,34.6,No,,No,Saturday,June,2021
2021-06-05,Buttermilk (1L),North,Uttar Pradesh,797,34.75,41.1,No,,No,Saturday,June,2021
2021-06-05,Ice Cream (500ml),South,Karnataka,470,179.03,33.3,No,,No,Saturday,June,2021
2021-06-05,Paneer (200g),North,Uttar Pradesh,414,91.8,41.1,No,,No,Saturday,June,2021
2021-06-05,Skimmed Milk (1L),West,Goa,348,54.27,30.2,No,,No,Saturday,June,2021
2021-06-05,Butter (500g),North,Uttar Pradesh,399,249.74,41.1,No,,No,Saturday,June,2021
2021-06-05,Toned Milk (500ml),South,Karnataka,948,27.57,33.3,No,,No,Saturday,June,2021
2021-06-05,Full Cream Milk (1L),South,Karnataka,1150,58.65,33.3,No,,No,Saturday,June,2021
2021-06-05,Skimmed Milk (1L),North,Uttar Pradesh,372,56.49,41.1,No,,No,Saturday,June,2021
2021-06-05,Skimmed Milk (1L),Central,Madhya Pradesh,890,55.65,35.6,No,,No,Saturday,June,2021
2021-06-05,Lassi (200ml),East,Odisha,1265,24.89,34.6,No,,No,Saturday,June,2021
2021-06-05,Cheese Slices (200g),North,Uttar Pradesh,156,109.81,41.1,No,,No,Saturday,June,2021
2021-06-05,Flavoured Milk (200ml),South,Karnataka,933,30.76,33.3,No,,No,Saturday,June,2021
2021-06-05,Paneer (200g),West,Goa,378,89.66,30.2,No,,No,Saturday,June,2021
2021-06-05,Paneer (200g),Central,Madhya Pradesh,692,91.13,35.6,No,,No,Saturday,June,2021
2021-06-05,Ghee (1L),East,Odisha,194,523.72,34.6,No,,No,Saturday,June,2021
2021-06-05,Ghee (1L),Central,Madhya Pradesh,186,522.47,35.6,No,,No,Saturday,June,2021
2021-06-05,Cheese Slices (200g),Central,Madhya Pradesh,289,108.78,35.6,No,,No,Saturday,June,2021
2021-06-05,Paneer (200g),South,Karnataka,350,90.53,33.3,No,,No,Saturday,June,2021
2021-06-05,Full Cream Milk (1L),East,Odisha,1907,58.44,34.6,No,,No,Saturday,June,2021
2021-06-05,Buttermilk (1L),East,Odisha,743,33.96,34.6,No,,No,Saturday,June,2021
2021-06-05,Butter (500g),South,Karnataka,223,250.56,33.3,No,,No,Saturday,June,2021
2021-06-05,Cheese Slices (200g),West,Goa,334,110,30.2,No,,No,Saturday,June,2021
2021-06-05,Lassi (200ml),Central,Madhya Pradesh,984,24.88,35.6,No,,No,Saturday,June,2021
2021-06-05,Lassi (200ml),South,Karnataka,520,24.64,33.3,No,,No,Saturday,June,2021
2021-06-05,Cheese Slices (200g),East,Odisha,156,110.35,34.6,No,,No,Saturday,June,2021
2021-06-05,Toned Milk (500ml),Central,Madhya Pradesh,1191,26.92,35.6,No,,No,Saturday,June,2021
2021-06-05,Skimmed Milk (1L),South,Karnataka,423,55.57,33.3,No,,No,Saturday,June,2021
2021-06-05,Toned Milk (500ml),North,Uttar Pradesh,1227,26.97,41.1,No,,No,Saturday,June,2021
2021-06-05,Lassi (200ml),North,Uttar Pradesh,723,25.28,41.1,No,,No,Saturday,June,2021
2021-06-05,Dahi / Curd (500g),Central,Madhya Pradesh,1349,45.37,35.6,No,,No,Saturday,June,2021
2021-06-05,Full Cream Milk (1L),North,Uttar Pradesh,1053,61.41,41.1,No,,No,Saturday,June,2021
2021-06-05,Ice Cream (500ml),Central,Madhya Pradesh,853,185.13,35.6,No,,No,Saturday,June,2021
2021-06-06,Dahi / Curd (500g),Central,Chhattisgarh,813,44.12,37.5,No,,No,Sunday,June,2021
2021-06-06,Butter (500g),West,Maharashtra,274,246.12,32.9,No,,No,Sunday,June,2021
2021-06-06,Buttermilk (1L),South,Kerala,1096,34.56,27.1,No,,No,Sunday,June,2021
2021-06-06,Dahi / Curd (500g),West,Maharashtra,1081,44.48,32.9,No,,No,Sunday,June,2021
2021-06-06,Skimmed Milk (1L),Central,Chhattisgarh,642,53.62,37.5,No,,No,Sunday,June,2021
2021-06-06,Flavoured Milk (200ml),West,Maharashtra,406,30.62,32.9,No,,No,Sunday,June,2021
2021-06-06,Ghee (1L),Central,Chhattisgarh,162,506.36,37.5,No,,No,Sunday,June,2021
2021-06-06,Full Cream Milk (1L),North,Haryana,946,58.56,37.8,No,,No,Sunday,June,2021
2021-06-06,Cheese Slices (200g),West,Maharashtra,238,111.43,32.9,No,,No,Sunday,June,2021
2021-06-06,Skimmed Milk (1L),North,Haryana,757,56.41,37.8,No,,No,Sunday,June,2021
2021-06-06,Ice Cream (500ml),West,Maharashtra,865,184.68,32.9,No,,No,Sunday,June,2021
2021-06-06,Full Cream Milk (1L),Central,Chhattisgarh,1949,60.16,37.5,No,,No,Sunday,June,2021
2021-06-06,Lassi (200ml),East,Jharkhand,735,24.66,28.1,No,,No,Sunday,June,2021
2021-06-06,Full Cream Milk (1L),West,Maharashtra,1319,60.25,32.9,No,,No,Sunday,June,2021
2021-06-06,Lassi (200ml),South,Kerala,616,25.41,27.1,No,,No,Sunday,June,2021
2021-06-06,Flavoured Milk (200ml),North,Haryana,358,29.13,37.8,No,,No,Sunday,June,2021
2021-06-06,Paneer (200g),North,Haryana,406,92.64,37.8,No,,No,Sunday,June,2021
2021-06-06,Toned Milk (500ml),Central,Chhattisgarh,925,27.19,37.5,No,,No,Sunday,June,2021
2021-06-06,Butter (500g),North,Haryana,415,250.28,37.8,No,,No,Sunday,June,2021
2021-06-06,Flavoured Milk (200ml),East,Jharkhand,658,30.85,28.1,No,,No,Sunday,June,2021
2021-06-06,Ghee (1L),South,Kerala,112,523.03,27.1,No,,No,Sunday,June,2021
2021-06-06,Buttermilk (1L),East,Jharkhand,791,35.82,28.1,No,,No,Sunday,June,2021
2021-06-06,Butter (500g),Central,Chhattisgarh,336,248,37.5,No,,No,Sunday,June,2021
2021-06-06,Buttermilk (1L),West,Maharashtra,374,36.04,32.9,No,,No,Sunday,June,2021
2021-06-06,Toned Milk (500ml),South,Kerala,1495,26.29,27.1,No,,No,Sunday,June,2021
2021-06-06,Butter (500g),South,Kerala,367,243.58,27.1,No,,No,Sunday,June,2021
2021-06-06,Toned Milk (500ml),North,Haryana,1507,26.78,37.8,No,,No,Sunday,June,2021
2021-06-06,Ghee (1L),North,Haryana,117,523.83,37.8,No,,No,Sunday,June,2021
2021-06-06,Cheese Slices (200g),South,Kerala,164,109.94,27.1,No,,No,Sunday,June,2021
2021-06-06,Dahi / Curd (500g),South,Kerala,1239,44.57,27.1,No,,No,Sunday,June,2021
2021-06-06,Butter (500g),East,Jharkhand,304,247.37,28.1,No,,No,Sunday,June,2021
2021-06-06,Lassi (200ml),West,Maharashtra,781,25.44,32.9,No,,No,Sunday,June,2021
2021-06-06,Paneer (200g),South,Kerala,567,88.4,27.1,No,,No,Sunday,June,2021
2021-06-06,Full Cream Milk (1L),East,Jharkhand,1169,61.55,28.1,No,,No,Sunday,June,2021
2021-06-06,Dahi / Curd (500g),East,Jharkhand,616,45.47,28.1,No,,No,Sunday,June,2021
2021-06-06,Ice Cream (500ml),Central,Chhattisgarh,1014,182.67,37.5,No,,No,Sunday,June,2021
2021-06-06,Ghee (1L),West,Maharashtra,243,520.93,32.9,No,,No,Sunday,June,2021
2021-06-06,Paneer (200g),East,Jharkhand,380,90.06,28.1,No,,No,Sunday,June,2021
2021-06-06,Lassi (200ml),North,Haryana,446,25.18,37.8,No,,No,Sunday,June,2021
2021-06-06,Dahi / Curd (500g),North,Haryana,855,45.06,37.8,No,,No,Sunday,June,2021
2021-06-06,Buttermilk (1L),Central,Chhattisgarh,702,35.74,37.5,No,,No,Sunday,June,2021
2021-06-06,Toned Milk (500ml),West,Maharashtra,1077,27.58,32.9,No,,No,Sunday,June,2021
2021-06-06,Flavoured Milk (200ml),South,Kerala,640,29.13,27.1,No,,No,Sunday,June,2021
2021-06-06,Ice Cream (500ml),South,Kerala,407,185.35,27.1,No,,No,Sunday,June,2021
2021-06-06,Flavoured Milk (200ml),Central,Chhattisgarh,862,29.41,37.5,No,,No,Sunday,June,2021
2021-06-06,Skimmed Milk (1L),West,Maharashtra,642,53.5,32.9,No,,No,Sunday,June,2021
2021-06-06,Cheese Slices (200g),East,Jharkhand,275,107.76,28.1,No,,No,Sunday,June,2021
2021-06-06,Ice Cream (500ml),North,Haryana,772,175.38,37.8,No,,No,Sunday,June,2021
2021-06-06,Ghee (1L),East,Jharkhand,346,525.57,28.1,No,,No,Sunday,June,2021
2021-06-07,Butter (500g),West,Maharashtra,129,249.13,30.2,No,,No,Monday,June,2021
2021-06-07,Ice Cream (500ml),Central,Chhattisgarh,737,178.05,37.9,No,,No,Monday,June,2021
2021-06-07,Cheese Slices (200g),East,Bihar,112,107.98,30.7,No,,No,Monday,June,2021
2021-06-07,Skimmed Milk (1L),West,Maharashtra,569,56.22,30.2,No,,No,Monday,June,2021
2021-06-07,Buttermilk (1L),West,Maharashtra,584,35.54,30.2,No,,No,Monday,June,2021
2021-06-07,Toned Milk (500ml),North,Haryana,1103,26.35,41.8,No,,No,Monday,June,2021
2021-06-07,Butter (500g),East,Bihar,378,251.59,30.7,No,,No,Monday,June,2021
2021-06-07,Lassi (200ml),South,Karnataka,606,25.36,27.7,No,,No,Monday,June,2021
2021-06-07,Dahi / Curd (500g),East,Bihar,658,46.22,30.7,No,,No,Monday,June,2021
2021-06-07,Full Cream Milk (1L),Central,Chhattisgarh,1752,59.97,37.9,No,,No,Monday,June,2021
2021-06-07,Lassi (200ml),West,Maharashtra,891,24.74,30.2,No,,No,Monday,June,2021
2021-06-07,Lassi (200ml),East,Bihar,569,25.57,30.7,No,,No,Monday,June,2021
2021-06-07,Ghee (1L),East,Bihar,167,535.49,30.7,No,,No,Monday,June,2021
2021-06-07,Full Cream Milk (1L),North,Haryana,1058,58.25,41.8,No,,No,Monday,June,2021
2021-06-07,Full Cream Milk (1L),East,Bihar,1262,61.16,30.7,No,,No,Monday,June,2021
2021-06-07,Toned Milk (500ml),West,Maharashtra,672,27.51,30.2,No,,No,Monday,June,2021
2021-06-07,Flavoured Milk (200ml),South,Karnataka,813,29.54,27.7,No,,No,Monday,June,2021
2021-06-07,Skimmed Milk (1L),South,Karnataka,636,55.77,27.7,No,,No,Monday,June,2021
2021-06-07,Toned Milk (500ml),Central,Chhattisgarh,765,27.61,37.9,No,,No,Monday,June,2021
2021-06-07,Ghee (1L),South,Karnataka,143,527.93,27.7,No,,No,Monday,June,2021
2021-06-07,Flavoured Milk (200ml),West,Maharashtra,839,30.71,30.2,No,,No,Monday,June,2021
2021-06-07,Cheese Slices (200g),Central,Chhattisgarh,141,106.92,37.9,No,,No,Monday,June,2021
2021-06-07,Cheese Slices (200g),South,Karnataka,127,112.06,27.7,No,,No,Monday,June,2021
2021-06-07,Lassi (200ml),North,Haryana,491,24.9,41.8,No,,No,Monday,June,2021
2021-06-07,Paneer (200g),West,Maharashtra,449,91.99,30.2,No,,No,Monday,June,2021
2021-06-07,Paneer (200g),East,Bihar,351,89.8,30.7,No,,No,Monday,June,2021
2021-06-07,Ice Cream (500ml),South,Karnataka,804,176.41,27.7,No,,No,Monday,June,2021
2021-06-07,Butter (500g),South,Karnataka,159,256.75,27.7,No,,No,Monday,June,2021
2021-06-07,Full Cream Milk (1L),West,Maharashtra,1919,60.7,30.2,No,,No,Monday,June,2021
2021-06-07,Toned Milk (500ml),East,Bihar,715,27.06,30.7,No,,No,Monday,June,2021
2021-06-07,Flavoured Milk (200ml),East,Bihar,859,30,30.7,No,,No,Monday,June,2021
2021-06-07,Ghee (1L),West,Maharashtra,221,518.99,30.2,No,,No,Monday,June,2021
2021-06-07,Skimmed Milk (1L),Central,Chhattisgarh,598,54.35,37.9,No,,No,Monday,June,2021
2021-06-07,Ice Cream (500ml),West,Maharashtra,385,184.85,30.2,No,,No,Monday,June,2021
2021-06-07,Ice Cream (500ml),North,Haryana,399,175.71,41.8,No,,No,Monday,June,2021
2021-06-07,Ice Cream (500ml),East,Bihar,684,184.35,30.7,No,,No,Monday,June,2021
2021-06-07,Butter (500g),Central,Chhattisgarh,150,252.45,37.9,No,,No,Monday,June,2021
2021-06-07,Buttermilk (1L),South,Karnataka,584,35.16,27.7,No,,No,Monday,June,2021
2021-06-07,Toned Milk (500ml),South,Karnataka,1083,26.76,27.7,No,,No,Monday,June,2021
2021-06-07,Paneer (200g),North,Haryana,389,90.69,41.8,No,,No,Monday,June,2021
2021-06-07,Ghee (1L),North,Haryana,187,506.34,41.8,No,,No,Monday,June,2021
2021-06-07,Buttermilk (1L),North,Haryana,846,34.71,41.8,No,,No,Monday,June,2021
2021-06-08,Flavoured Milk (200ml),East,Jharkhand,719,29.22,35.5,No,,No,Tuesday,June,2021
2021-06-08,Buttermilk (1L),Central,Madhya Pradesh,633,35.39,35.6,No,,No,Tuesday,June,2021
2021-06-08,Ghee (1L),South,Telangana,91,508.88,31.1,No,,No,Tuesday,June,2021
2021-06-08,Cheese Slices (200g),East,Jharkhand,217,110,35.5,No,,No,Tuesday,June,2021
2021-06-08,Paneer (200g),East,Jharkhand,361,89.54,35.5,No,,No,Tuesday,June,2021
2021-06-08,Paneer (200g),Central,Madhya Pradesh,588,87.68,35.6,No,,No,Tuesday,June,2021
2021-06-08,Dahi / Curd (500g),West,Goa,724,44.43,28.9,No,,No,Tuesday,June,2021
2021-06-08,Ice Cream (500ml),South,Telangana,834,179.21,31.1,No,,No,Tuesday,June,2021
2021-06-08,Butter (500g),East,Jharkhand,112,250.11,35.5,No,,No,Tuesday,June,2021
2021-06-08,Ice Cream (500ml),East,Jharkhand,802,182.64,35.5,No,,No,Tuesday,June,2021
2021-06-08,Skimmed Milk (1L),North,Uttar Pradesh,517,54.62,37.1,No,,No,Tuesday,June,2021
2021-06-08,Lassi (200ml),North,Uttar Pradesh,745,25.47,37.1,No,,No,Tuesday,June,2021
2021-06-08,Ice Cream (500ml),West,Goa,335,180.95,28.9,No,,No,Tuesday,June,2021
2021-06-08,Buttermilk (1L),East,Jharkhand,652,34.81,35.5,No,,No,Tuesday,June,2021
2021-06-08,Cheese Slices (200g),West,Goa,131,111.33,28.9,No,,No,Tuesday,June,2021
2021-06-08,Skimmed Milk (1L),East,Jharkhand,329,54.98,35.5,No,,No,Tuesday,June,2021
2021-06-08,Butter (500g),North,Uttar Pradesh,282,244.19,37.1,No,,No,Tuesday,June,2021
2021-06-08,Toned Milk (500ml),North,Uttar Pradesh,649,27.28,37.1,No,,No,Tuesday,June,2021
2021-06-08,Flavoured Milk (200ml),South,Telangana,554,30.13,31.1,No,,No,Tuesday,June,2021
2021-06-08,Flavoured Milk (200ml),Central,Madhya Pradesh,414,29.42,35.6,No,,No,Tuesday,June,2021
2021-06-08,Ghee (1L),West,Goa,317,530.25,28.9,No,,No,Tuesday,June,2021
2021-06-08,Toned Milk (500ml),Central,Madhya Pradesh,1634,27.09,35.6,No,,No,Tuesday,June,2021
2021-06-08,Ghee (1L),Central,Madhya Pradesh,146,514.08,35.6,No,,No,Tuesday,June,2021
2021-06-08,Lassi (200ml),Central,Madhya Pradesh,581,24.36,35.6,No,,No,Tuesday,June,2021
2021-06-08,Cheese Slices (200g),Central,Madhya Pradesh,287,108.82,35.6,No,,No,Tuesday,June,2021
2021-06-08,Paneer (200g),West,Goa,577,87.59,28.9,No,,No,Tuesday,June,2021
2021-06-08,Buttermilk (1L),West,Goa,294,34.92,28.9,No,,No,Tuesday,June,2021
2021-06-08,Paneer (200g),North,Uttar Pradesh,501,87.42,37.1,No,,No,Tuesday,June,2021
2021-06-08,Lassi (200ml),West,Goa,555,24.94,28.9,No,,No,Tuesday,June,2021
2021-06-08,Full Cream Milk (1L),South,Telangana,1165,61.29,31.1,No,,No,Tuesday,June,2021
2021-06-08,Cheese Slices (200g),South,Telangana,346,111.8,31.1,No,,No,Tuesday,June,2021
2021-06-08,Full Cream Milk (1L),East,Jharkhand,1848,58.75,35.5,No,,No,Tuesday,June,2021
2021-06-08,Skimmed Milk (1L),Central,Madhya Pradesh,317,53.96,35.6,No,,No,Tuesday,June,2021
2021-06-08,Paneer (200g),South,Telangana,254,91.44,31.1,No,,No,Tuesday,June,2021
2021-06-08,Dahi / Curd (500g),East,Jharkhand,563,44.76,35.5,No,,No,Tuesday,June,2021
2021-06-08,Full Cream Milk (1L),North,Uttar Pradesh,845,59.35,37.1,No,,No,Tuesday,June,2021
2021-06-08,Lassi (200ml),South,Telangana,981,25.25,31.1,No,,No,Tuesday,June,2021
2021-06-08,Toned Milk (500ml),West,Goa,888,27.16,28.9,No,,No,Tuesday,June,2021
2021-06-08,Ice Cream (500ml),Central,Madhya Pradesh,446,176.48,35.6,No,,No,Tuesday,June,2021
2021-06-08,Lassi (200ml),East,Jharkhand,702,25.04,35.5,No,,No,Tuesday,June,2021
2021-06-08,Skimmed Milk (1L),South,Telangana,797,56.35,31.1,No,,No,Tuesday,June,2021
2021-06-08,Cheese Slices (200g),North,Uttar Pradesh,327,107,37.1,No,,No,Tuesday,June,2021
2021-06-08,Dahi / Curd (500g),Central,Madhya Pradesh,553,45.45,35.6,No,,No,Tuesday,June,2021
2021-06-09,Full Cream Milk (1L),East,West Bengal,1425,61.1,31.7,No,,No,Wednesday,June,2021
2021-06-09,Cheese Slices (200g),South,Andhra Pradesh,331,106.97,32.4,No,,No,Wednesday,June,2021
2021-06-09,Full Cream Milk (1L),Central,Madhya Pradesh,1676,59.04,35.2,No,,No,Wednesday,June,2021
2021-06-09,Buttermilk (1L),North,Rajasthan,411,35.64,38.7,No,,No,Wednesday,June,2021
2021-06-09,Paneer (200g),Central,Madhya Pradesh,529,89.1,35.2,No,,No,Wednesday,June,2021
2021-06-09,Cheese Slices (200g),West,Goa,148,111.93,33.1,No,,No,Wednesday,June,2021
2021-06-09,Dahi / Curd (500g),North,Rajasthan,804,45.36,38.7,No,,No,Wednesday,June,2021
2021-06-09,Ice Cream (500ml),East,West Bengal,735,178.56,31.7,No,,No,Wednesday,June,2021
2021-06-09,Flavoured Milk (200ml),North,Rajasthan,332,30.8,38.7,No,,No,Wednesday,June,2021
2021-06-09,Ice Cream (500ml),Central,Madhya Pradesh,622,178.42,35.2,No,,No,Wednesday,June,2021
2021-06-09,Skimmed Milk (1L),South,Andhra Pradesh,299,53.78,32.4,No,,No,Wednesday,June,2021
2021-06-09,Dahi / Curd (500g),South,Andhra Pradesh,943,44.15,32.4,No,,No,Wednesday,June,2021
2021-06-09,Skimmed Milk (1L),West,Goa,292,53.58,33.1,No,,No,Wednesday,June,2021
2021-06-09,Buttermilk (1L),East,West Bengal,815,34.87,31.7,No,,No,Wednesday,June,2021
2021-06-09,Toned Milk (500ml),South,Andhra Pradesh,934,26.43,32.4,No,,No,Wednesday,June,2021
2021-06-09,Ghee (1L),East,West Bengal,201,525.34,31.7,No,,No,Wednesday,June,2021
2021-06-09,Ice Cream (500ml),West,Goa,873,183.01,33.1,No,,No,Wednesday,June,2021
2021-06-09,Lassi (200ml),Central,Madhya Pradesh,682,25.55,35.2,No,,No,Wednesday,June,2021
2021-06-09,Paneer (200g),West,Goa,453,92.65,33.1,No,,No,Wednesday,June,2021
2021-06-09,Full Cream Milk (1L),West,Goa,2005,61.14,33.1,No,,No,Wednesday,June,2021
2021-06-09,Lassi (200ml),East,West Bengal,978,24.54,31.7,No,,No,Wednesday,June,2021
2021-06-09,Paneer (200g),South,Andhra Pradesh,477,87.42,32.4,No,,No,Wednesday,June,2021
2021-06-09,Toned Milk (500ml),West,Goa,937,26.88,33.1,No,,No,Wednesday,June,2021
2021-06-09,Ice Cream (500ml),South,Andhra Pradesh,747,181.17,32.4,No,,No,Wednesday,June,2021
2021-06-09,Flavoured Milk (200ml),East,West Bengal,739,29.19,31.7,No,,No,Wednesday,June,2021
2021-06-09,Ghee (1L),Central,Madhya Pradesh,250,520.24,35.2,No,,No,Wednesday,June,2021
2021-06-09,Skimmed Milk (1L),East,West Bengal,383,56.5,31.7,No,,No,Wednesday,June,2021
2021-06-09,Cheese Slices (200g),East,West Bengal,265,108.98,31.7,No,,No,Wednesday,June,2021
2021-06-09,Lassi (200ml),North,Rajasthan,576,24.7,38.7,No,,No,Wednesday,June,2021
2021-06-09,Ghee (1L),South,Andhra Pradesh,147,534.74,32.4,No,,No,Wednesday,June,2021
