Product_Name,Region,Week_Start,Quantity_Sold,Avg_Price,Avg_Temperature,Festival_Names,Num_Days,Festival_Indicator,Holiday_Indicator
Cheese Slices (200g),East,2023-03-13,1159,120.67,26.6,No_Festival,6,No,No
Cheese Slices (200g),East,2023-03-20,1271,120.74,27.6,No_Festival,6,No,No
Cheese Slices (200g),East,2023-03-27,714,120.96,29.8,No_Festival,5,No,No
Cheese Slices (200g),East,2023-04-03,874,122.11,32.3,No_Festival,4,No,No
Cheese Slices (200g),East,2023-04-10,1104,121.15,31.6,No_Festival,5,No,No
Cheese Slices (200g),East,2023-04-17,1080,121.1,30.9,No_Festival,6,No,Yes
Cheese Slices (200g),East,2023-04-24,1217,120.61,32.9,No_Festival,5,No,No
Cheese Slices (200g),East,2023-05-01,1030,119.79,35.0,No_Festival,4,No,No
Cheese Slices (200g),East,2023-05-08,1135,120.31,33.2,No_Festival,5,No,No
Cheese Slices (200g),East,2023-05-15,776,120.2,33.4,No_Festival,4,No,No
Cheese Slices (200g),East,2023-05-22,1095,121.46,34.6,No_Festival,5,No,No
Cheese Slices (200g),East,2023-05-29,920,121.68,34.2,No_Festival,4,No,No
Cheese Slices (200g),East,2023-06-05,1262,122.5,31.4,No_Festival,5,No,No
Cheese Slices (200g),East,2023-06-12,1375,121.37,30.5,No_Festival,6,No,No
Cheese Slices (200g),East,2023-06-19,1231,121.64,32.6,No_Festival,6,No,No
Cheese Slices (200g),East,2023-06-26,886,119.19,32.2,No_Festival,4,No,Yes
Cheese Slices (200g),East,2023-07-03,1279,120.65,29.0,No_Festival,5,No,No
Cheese Slices (200g),East,2023-07-10,1174,120.96,31.0,No_Festival,5,No,No
Cheese Slices (200g),East,2023-07-17,1515,120.87,29.2,No_Festival,6,No,No
Cheese Slices (200g),East,2023-07-24,604,118.82,28.5,No_Festival,3,No,No
Cheese Slices (200g),East,2023-07-31,1034,120.7,29.5,No_Festival,5,No,No
Cheese Slices (200g),East,2023-08-07,1226,119.5,30.8,No_Festival,6,No,No
Cheese Slices (200g),East,2023-08-14,1412,121.93,30.3,Independence Day,6,Yes,Yes
Cheese Slices (200g),East,2023-08-21,856,122.55,30.6,No_Festival,4,No,No
Cheese Slices (200g),East,2023-08-28,1557,122.27,30.4,Raksha Bandhan,7,Yes,Yes
Cheese Slices (200g),East,2023-09-04,1586,122.19,29.0,Janmashtami,6,Yes,Yes
Cheese Slices (200g),East,2023-09-11,1157,121.99,28.2,No_Festival,6,No,No
Cheese Slices (200g),East,2023-09-18,1334,122.33,28.4,No_Festival,5,No,No
Cheese Slices (200g),East,2023-09-25,993,122.95,28.7,No_Festival,5,No,No
Cheese Slices (200g),East,2023-10-02,1149,120.3,27.2,Gandhi Jayanti,4,Yes,Yes
Cheese Slices (200g),East,2023-10-09,1803,121.73,26.8,No_Festival,7,No,No
Cheese Slices (200g),East,2023-10-16,732,121.99,26.3,No_Festival,4,No,No
Cheese Slices (200g),East,2023-10-23,1132,120.05,26.3,No_Festival,5,No,No
Cheese Slices (200g),East,2023-10-30,1072,120.36,24.2,No_Festival,4,No,No
Cheese Slices (200g),East,2023-11-06,845,122.03,22.7,No_Festival,4,No,No
Cheese Slices (200g),East,2023-11-13,877,120.26,23.0,No_Festival,4,No,No
Cheese Slices (200g),East,2023-11-20,1689,119.97,21.8,No_Festival,7,No,No
Cheese Slices (200g),East,2023-11-27,1212,120.44,19.2,Guru Nanak Jayanti,6,Yes,Yes
Cheese Slices (200g),East,2023-12-04,1333,120.42,17.1,No_Festival,6,No,No
Cheese Slices (200g),East,2023-12-11,1368,120.53,16.3,No_Festival,6,No,No
Cheese Slices (200g),East,2023-12-18,1237,121.35,16.0,No_Festival,7,No,No
Cheese Slices (200g),East,2023-12-25,1395,120.83,17.4,Christmas,6,Yes,Yes
Cheese Slices (200g),North,2020-12-28,404,109.76,14.5,No_Festival,2,No,No
Cheese Slices (200g),North,2021-01-04,918,109.37,14.2,No_Festival,5,No,No
Cheese Slices (200g),North,2021-01-11,897,108.73,14.1,Makar Sankranti,5,Yes,Yes
Cheese Slices (200g),North,2021-01-18,972,110.48,13.8,No_Festival,4,No,No
Cheese Slices (200g),North,2021-01-25,1066,110.24,14.6,No_Festival,4,No,No
Cheese Slices (200g),North,2021-02-01,957,110.23,16.6,No_Festival,5,No,No
Cheese Slices (200g),North,2021-02-08,1243,109.51,15.6,No_Festival,5,No,No
Cheese Slices (200g),North,2021-02-15,1237,111.62,17.3,No_Festival,5,No,No
Cheese Slices (200g),North,2021-02-22,1093,110.36,16.4,No_Festival,5,No,No
Cheese Slices (200g),North,2021-03-01,1327,109.53,23.8,No_Festival,5,No,No
Cheese Slices (200g),North,2021-03-08,1539,110.76,23.6,No_Festival,6,No,No
Cheese Slices (200g),North,2021-03-15,1885,110.29,23.9,No_Festival,7,No,No
Cheese Slices (200g),North,2021-03-22,1010,110.41,23.5,Holi,5,Yes,Yes
Cheese Slices (200g),North,2021-03-29,518,110.57,27.5,No_Festival,2,No,No
Cheese Slices (200g),North,2021-04-05,586,109.25,33.2,No_Festival,2,No,No
Cheese Slices (200g),North,2021-04-12,1363,110.38,32.1,Baisakhi,6,Yes,Yes
Cheese Slices (200g),North,2021-04-19,995,110.01,31.9,No_Festival,5,No,No
Cheese Slices (200g),North,2021-04-26,1500,109.53,34.4,No_Festival,6,No,No
Cheese Slices (200g),North,2021-05-03,1063,109.76,39.4,No_Festival,5,No,No
Cheese Slices (200g),North,2021-05-10,1420,110.27,39.0,No_Festival,6,No,Yes
Cheese Slices (200g),North,2021-05-17,1302,111.14,38.8,No_Festival,6,No,No
Cheese Slices (200g),North,2021-05-24,1636,110.48,38.2,No_Festival,6,No,No
Cheese Slices (200g),North,2021-05-31,1144,109.71,40.8,No_Festival,6,No,No
Cheese Slices (200g),North,2021-06-07,1248,109.27,39.2,No_Festival,5,No,No
Cheese Slices (200g),North,2021-06-14,1361,110.17,40.1,No_Festival,5,No,No
Cheese Slices (200g),North,2021-06-21,1308,111.0,40.4,No_Festival,6,No,No
Cheese Slices (200g),North,2021-06-28,1036,109.96,36.8,No_Festival,4,No,No
Cheese Slices (200g),North,2021-07-05,1209,110.67,35.7,No_Festival,5,No,No
Cheese Slices (200g),North,2021-07-12,1328,109.96,35.4,No_Festival,5,No,No
Cheese Slices (200g),North,2021-07-19,1358,109.43,36.3,No_Festival,6,No,Yes
Cheese Slices (200g),North,2021-07-26,1577,108.73,36.5,No_Festival,6,No,No
Cheese Slices (200g),North,2021-08-02,1308,109.86,33.1,No_Festival,6,No,No
Cheese Slices (200g),North,2021-08-09,838,110.27,33.2,No_Festival,4,No,No
Cheese Slices (200g),North,2021-08-16,438,108.57,33.2,Raksha Bandhan,2,Yes,Yes
Cheese Slices (200g),North,2021-08-23,1419,110.73,33.1,No_Festival,6,No,No
Cheese Slices (200g),North,2021-08-30,1914,110.63,32.4,Janmashtami,7,Yes,Yes
Cheese Slices (200g),North,2021-09-06,1370,109.07,32.5,No_Festival,7,No,No
Cheese Slices (200g),North,2021-09-13,1092,108.38,33.2,No_Festival,5,No,No
Cheese Slices (200g),North,2021-09-20,1511,110.27,33.4,No_Festival,6,No,No
Cheese Slices (200g),North,2021-09-27,973,110.17,29.0,Gandhi Jayanti,4,Yes,Yes
Cheese Slices (200g),North,2021-10-04,1078,110.56,26.6,No_Festival,6,No,No
Cheese Slices (200g),North,2021-10-11,1803,109.86,26.5,Navratri,7,Yes,Yes
Cheese Slices (200g),North,2021-10-18,1051,111.03,27.5,No_Festival,5,No,No
Cheese Slices (200g),North,2021-10-25,1544,109.41,24.7,No_Festival,6,No,No
Cheese Slices (200g),North,2021-11-01,820,109.32,18.9,Diwali,4,Yes,Yes
Cheese Slices (200g),North,2021-11-08,1240,110.07,19.2,No_Festival,6,No,No
Cheese Slices (200g),North,2021-11-15,860,110.09,18.0,Guru Nanak Jayanti,5,Yes,Yes
Cheese Slices (200g),North,2021-11-22,1255,109.99,19.7,No_Festival,5,No,No
Cheese Slices (200g),North,2021-11-29,743,108.52,14.4,No_Festival,3,No,No
Cheese Slices (200g),North,2021-12-06,1145,109.82,15.2,No_Festival,5,No,No
Cheese Slices (200g),North,2021-12-13,1453,108.76,15.2,No_Festival,6,No,No
Cheese Slices (200g),North,2021-12-20,1944,110.21,14.8,Christmas,7,Yes,Yes
Cheese Slices (200g),North,2021-12-27,990,108.16,14.5,No_Festival,4,No,No
Cheese Slices (200g),North,2022-01-03,1383,115.41,14.3,No_Festival,6,No,No
Cheese Slices (200g),North,2022-01-10,997,115.57,13.2,No_Festival,5,No,No
Cheese Slices (200g),North,2022-01-17,1240,115.28,14.3,No_Festival,6,No,No
Cheese Slices (200g),North,2022-01-24,1199,114.25,14.9,Republic Day,5,Yes,Yes
Cheese Slices (200g),North,2022-01-31,819,115.46,16.6,No_Festival,4,No,No
Cheese Slices (200g),North,2022-02-07,1505,116.82,17.4,No_Festival,5,No,No
Cheese Slices (200g),North,2022-02-14,1524,115.34,17.8,No_Festival,5,No,No
Cheese Slices (200g),North,2022-02-21,1696,114.38,16.6,No_Festival,7,No,No
Cheese Slices (200g),North,2022-02-28,1216,114.32,25.9,No_Festival,5,No,No
Cheese Slices (200g),North,2022-03-07,1290,116.22,22.3,No_Festival,5,No,No
Cheese Slices (200g),North,2022-03-14,867,116.36,25.2,No_Festival,4,No,No
Cheese Slices (200g),North,2022-03-21,1341,114.97,23.4,No_Festival,5,No,No
Cheese Slices (200g),North,2022-03-28,1437,114.62,27.6,No_Festival,6,No,No
Cheese Slices (200g),North,2022-04-04,1376,117.11,32.8,No_Festival,7,No,No
Cheese Slices (200g),North,2022-04-11,1182,114.96,32.3,Baisakhi,5,Yes,Yes
Cheese Slices (200g),North,2022-04-18,1810,115.45,31.4,No_Festival,7,No,No
Cheese Slices (200g),North,2022-04-25,1466,115.06,32.1,No_Festival,7,No,No
Cheese Slices (200g),North,2022-05-02,1441,116.63,38.9,No_Festival,6,No,Yes
Cheese Slices (200g),North,2022-05-09,1043,116.6,36.2,No_Festival,4,No,No
Cheese Slices (200g),North,2022-05-16,1413,115.61,39.6,No_Festival,5,No,No
Cheese Slices (200g),North,2022-05-23,1174,114.67,37.9,No_Festival,5,No,No
Cheese Slices (200g),North,2022-05-30,1631,115.8,39.3,No_Festival,7,No,No
Cheese Slices (200g),North,2022-06-06,877,114.86,39.6,No_Festival,4,No,No
Cheese Slices (200g),North,2022-06-13,1088,114.7,39.4,No_Festival,5,No,No
Cheese Slices (200g),North,2022-06-20,1280,114.5,39.0,No_Festival,5,No,No
Cheese Slices (200g),North,2022-06-27,1464,115.15,38.5,No_Festival,5,No,No
Cheese Slices (200g),North,2022-07-04,1167,114.9,35.3,No_Festival,5,No,Yes
Cheese Slices (200g),North,2022-07-11,1129,115.2,35.6,No_Festival,6,No,No
Cheese Slices (200g),North,2022-07-18,1660,115.35,35.4,No_Festival,7,No,No
Cheese Slices (200g),North,2022-07-25,1290,116.29,35.9,No_Festival,6,No,No
Cheese Slices (200g),North,2022-08-01,1033,114.07,36.3,No_Festival,5,No,No
Cheese Slices (200g),North,2022-08-08,938,115.67,35.1,Raksha Bandhan,4,Yes,Yes
Cheese Slices (200g),North,2022-08-15,1711,115.65,33.3,"Independence Day, Janmashtami",5,Yes,Yes
Cheese Slices (200g),North,2022-08-22,1028,115.17,33.8,No_Festival,4,No,No
Cheese Slices (200g),North,2022-08-29,982,116.06,33.2,No_Festival,6,No,No
Cheese Slices (200g),North,2022-09-05,1040,116.92,32.7,No_Festival,5,No,No
Cheese Slices (200g),North,2022-09-12,829,116.18,32.2,No_Festival,5,No,No
Cheese Slices (200g),North,2022-09-19,1131,114.97,31.5,No_Festival,5,No,No
Cheese Slices (200g),North,2022-09-26,1821,115.68,29.7,Gandhi Jayanti,6,Yes,Yes
Cheese Slices (200g),North,2022-10-03,944,114.86,26.4,No_Festival,4,No,No
Cheese Slices (200g),North,2022-10-10,1129,114.79,26.5,No_Festival,5,No,No
Cheese Slices (200g),North,2022-10-17,1717,114.99,26.0,No_Festival,7,No,No
Cheese Slices (200g),North,2022-10-24,2103,115.47,26.2,Diwali,7,Yes,Yes
Cheese Slices (200g),North,2022-10-31,968,115.94,22.9,No_Festival,4,No,No
Cheese Slices (200g),North,2022-11-07,1206,113.11,19.9,Guru Nanak Jayanti,6,Yes,Yes
Cheese Slices (200g),North,2022-11-14,1445,115.25,17.6,No_Festival,6,No,No
Cheese Slices (200g),North,2022-11-21,1574,115.37,19.4,No_Festival,6,No,No
Cheese Slices (200g),North,2022-11-28,1361,115.44,17.3,No_Festival,6,No,No
Cheese Slices (200g),North,2022-12-05,1029,113.99,15.4,No_Festival,4,No,No
Cheese Slices (200g),North,2022-12-12,1376,116.71,15.6,No_Festival,6,No,No
Cheese Slices (200g),North,2022-12-19,1804,114.32,14.0,Christmas,6,Yes,Yes
Cheese Slices (200g),North,2022-12-26,1861,115.81,13.6,No_Festival,7,No,No
Cheese Slices (200g),North,2023-01-02,982,121.07,14.9,No_Festival,4,No,No
Cheese Slices (200g),North,2023-01-09,1135,119.82,14.5,No_Festival,5,No,No
Cheese Slices (200g),North,2023-01-16,1326,121.86,13.1,No_Festival,5,No,No
Cheese Slices (200g),North,2023-01-23,1118,121.76,13.9,Republic Day,6,Yes,Yes
Cheese Slices (200g),North,2023-01-30,1636,120.93,17.0,No_Festival,6,No,No
Cheese Slices (200g),North,2023-02-06,1397,121.68,16.6,No_Festival,6,No,No
Cheese Slices (200g),North,2023-02-13,940,121.45,16.4,No_Festival,5,No,No
Cheese Slices (200g),North,2023-02-20,1868,120.01,17.2,No_Festival,7,No,No
Cheese Slices (200g),North,2023-02-27,1373,121.05,21.8,No_Festival,6,No,No
Cheese Slices (200g),North,2023-03-06,1420,120.6,24.6,Holi,6,Yes,Yes
Cheese Slices (200g),North,2023-03-13,1605,120.76,24.1,No_Festival,7,No,No
Cheese Slices (200g),North,2023-03-20,1320,119.71,23.6,No_Festival,5,No,No
Cheese Slices (200g),North,2023-03-27,1405,120.87,27.1,No_Festival,7,No,No
Cheese Slices (200g),North,2023-04-03,1070,120.76,31.7,No_Festival,5,No,No
Cheese Slices (200g),North,2023-04-10,2028,121.87,32.3,Baisakhi,7,Yes,Yes
Cheese Slices (200g),North,2023-04-17,1019,120.66,32.8,No_Festival,4,No,No
Cheese Slices (200g),North,2023-04-24,1692,121.47,32.5,No_Festival,6,No,No
Cheese Slices (200g),North,2023-05-01,1258,122.51,39.1,No_Festival,5,No,No
Cheese Slices (200g),North,2023-05-08,1024,122.29,37.5,No_Festival,6,No,No
Cheese Slices (200g),North,2023-05-15,1901,121.24,37.0,No_Festival,7,No,No
Cheese Slices (200g),North,2023-05-22,632,122.91,36.8,No_Festival,3,No,No
Cheese Slices (200g),North,2023-05-29,1450,121.92,37.6,No_Festival,6,No,No
Cheese Slices (200g),North,2023-06-05,1248,120.19,38.8,No_Festival,6,No,No
Cheese Slices (200g),North,2023-06-12,1519,120.61,37.8,No_Festival,6,No,No
Cheese Slices (200g),North,2023-06-19,1354,120.58,40.8,No_Festival,4,No,No
Cheese Slices (200g),North,2023-06-26,1484,121.47,38.8,No_Festival,7,No,Yes
Cheese Slices (200g),North,2023-07-03,1015,121.19,36.4,No_Festival,6,No,No
Cheese Slices (200g),North,2023-07-10,2039,120.07,36.1,No_Festival,7,No,No
Cheese Slices (200g),North,2023-07-17,1415,119.36,35.8,No_Festival,5,No,No
Cheese Slices (200g),North,2023-07-24,857,120.44,36.8,No_Festival,4,No,No
Cheese Slices (200g),North,2023-07-31,1172,122.51,35.1,No_Festival,6,No,No
Cheese Slices (200g),North,2023-08-07,685,121.75,33.9,No_Festival,4,No,No
Cheese Slices (200g),North,2023-08-14,1685,119.94,33.5,Independence Day,7,Yes,Yes
Cheese Slices (200g),North,2023-08-21,942,122.74,33.4,No_Festival,5,No,No
Cheese Slices (200g),North,2023-08-28,1566,120.48,31.9,No_Festival,6,No,No
Cheese Slices (200g),North,2023-09-04,1240,119.75,30.6,Janmashtami,4,Yes,Yes
Cheese Slices (200g),North,2023-09-11,1549,122.0,31.3,No_Festival,6,No,No
Cheese Slices (200g),North,2023-09-18,1509,120.22,32.1,No_Festival,5,No,No
Cheese Slices (200g),North,2023-09-25,877,122.2,32.2,No_Festival,4,No,No
Cheese Slices (200g),North,2023-10-02,1011,121.26,24.9,No_Festival,5,No,No
Cheese Slices (200g),North,2023-10-09,1584,120.2,26.2,No_Festival,6,No,No
Cheese Slices (200g),North,2023-10-16,1148,121.35,25.6,No_Festival,5,No,No
Cheese Slices (200g),North,2023-10-23,1224,121.43,27.6,No_Festival,5,No,No
Cheese Slices (200g),North,2023-10-30,1183,121.24,18.6,No_Festival,5,No,No
Cheese Slices (200g),North,2023-11-06,1717,120.2,18.7,Diwali,7,Yes,Yes
Cheese Slices (200g),North,2023-11-13,1218,120.67,18.5,No_Festival,5,No,No
Cheese Slices (200g),North,2023-11-20,1494,121.28,19.5,No_Festival,7,No,No
Cheese Slices (200g),North,2023-11-27,1313,120.39,17.7,Guru Nanak Jayanti,5,Yes,Yes
Cheese Slices (200g),North,2023-12-04,981,120.83,15.0,No_Festival,5,No,No
Cheese Slices (200g),North,2023-12-11,905,122.28,13.4,No_Festival,5,No,No
Cheese Slices (200g),North,2023-12-18,1359,119.22,14.4,No_Festival,6,No,No
Cheese Slices (200g),North,2023-12-25,1162,119.36,12.9,Christmas,5,Yes,Yes
Cheese Slices (200g),South,2020-12-28,274,109.25,28.3,No_Festival,1,No,No
Cheese Slices (200g),South,2021-01-04,1850,111.03,25.5,No_Festival,7,No,No
Cheese Slices (200g),South,2021-01-11,1313,110.27,25.2,No_Festival,6,No,No
Cheese Slices (200g),South,2021-01-18,530,108.82,25.7,No_Festival,3,No,No
Cheese Slices (200g),South,2021-01-25,1463,110.04,25.0,Republic Day,7,Yes,Yes
Cheese Slices (200g),South,2021-02-01,1288,111.47,25.3,No_Festival,5,No,No
Cheese Slices (200g),South,2021-02-08,1328,108.98,26.8,No_Festival,6,No,No
Cheese Slices (200g),South,2021-02-15,789,110.56,26.9,No_Festival,4,No,No
Cheese Slices (200g),South,2021-02-22,1487,109.3,27.2,No_Festival,6,No,No
Cheese Slices (200g),South,2021-03-01,916,108.43,31.4,No_Festival,4,No,No
Cheese Slices (200g),South,2021-03-08,1302,110.85,29.5,No_Festival,6,No,No
Cheese Slices (200g),South,2021-03-15,1250,109.62,30.6,No_Festival,5,No,No
Cheese Slices (200g),South,2021-03-22,1569,110.24,29.4,Holi,7,Yes,Yes
Cheese Slices (200g),South,2021-03-29,1120,109.15,32.0,No_Festival,5,No,No
Cheese Slices (200g),South,2021-04-05,1109,109.49,32.3,No_Festival,5,No,No
Cheese Slices (200g),South,2021-04-12,1602,110.49,32.1,Baisakhi,6,Yes,Yes
Cheese Slices (200g),South,2021-04-19,925,108.91,31.9,No_Festival,5,No,No
Cheese Slices (200g),South,2021-04-26,834,110.44,33.7,No_Festival,6,No,No
Cheese Slices (200g),South,2021-05-03,1153,111.2,36.6,No_Festival,4,No,No
Cheese Slices (200g),South,2021-05-10,742,109.96,33.6,No_Festival,4,No,No
Cheese Slices (200g),South,2021-05-17,1280,109.9,32.8,No_Festival,6,No,No
Cheese Slices (200g),South,2021-05-24,1505,110.8,36.1,No_Festival,6,No,No
Cheese Slices (200g),South,2021-05-31,1425,109.85,30.0,No_Festival,6,No,No
Cheese Slices (200g),South,2021-06-07,1490,109.83,30.4,No_Festival,6,No,No
Cheese Slices (200g),South,2021-06-14,1060,109.78,30.5,No_Festival,5,No,No
Cheese Slices (200g),South,2021-06-21,1244,111.23,30.6,No_Festival,6,No,No
Cheese Slices (200g),South,2021-06-28,1420,110.94,29.1,No_Festival,6,No,No
Cheese Slices (200g),South,2021-07-05,1196,109.74,28.5,No_Festival,5,No,No
Cheese Slices (200g),South,2021-07-12,1469,109.87,27.6,No_Festival,5,No,No
Cheese Slices (200g),South,2021-07-19,995,109.34,26.6,No_Festival,5,No,Yes
Cheese Slices (200g),South,2021-07-26,907,110.46,29.2,No_Festival,5,No,No
Cheese Slices (200g),South,2021-08-02,1203,110.81,27.3,No_Festival,5,No,No
Cheese Slices (200g),South,2021-08-09,1198,111.64,29.1,Independence Day,4,Yes,Yes
Cheese Slices (200g),South,2021-08-16,2016,109.69,27.6,Raksha Bandhan,7,Yes,Yes
Cheese Slices (200g),South,2021-08-23,1609,109.12,28.6,No_Festival,7,No,No
Cheese Slices (200g),South,2021-08-30,770,109.78,28.7,Janmashtami,3,Yes,Yes
Cheese Slices (200g),South,2021-09-06,376,110.99,28.1,No_Festival,2,No,No
Cheese Slices (200g),South,2021-09-13,1395,110.25,27.9,No_Festival,6,No,No
Cheese Slices (200g),South,2021-09-20,1538,108.98,27.8,No_Festival,7,No,No
Cheese Slices (200g),South,2021-09-27,1563,110.01,28.3,Gandhi Jayanti,7,Yes,Yes
Cheese Slices (200g),South,2021-10-04,1422,110.23,28.8,No_Festival,6,No,No
Cheese Slices (200g),South,2021-10-11,1235,108.74,28.6,No_Festival,5,No,No
Cheese Slices (200g),South,2021-10-18,1698,110.42,28.0,No_Festival,7,No,No
Cheese Slices (200g),South,2021-10-25,1295,109.42,27.7,No_Festival,6,No,No
Cheese Slices (200g),South,2021-11-01,1473,108.47,25.0,Diwali,5,Yes,Yes
Cheese Slices (200g),South,2021-11-08,718,111.52,26.6,No_Festival,4,No,No
Cheese Slices (200g),South,2021-11-15,1258,109.94,26.4,Guru Nanak Jayanti,6,Yes,Yes
Cheese Slices (200g),South,2021-11-22,1139,109.42,24.8,No_Festival,4,No,No
Cheese Slices (200g),South,2021-11-29,994,110.28,25.0,No_Festival,5,No,No
Cheese Slices (200g),South,2021-12-06,803,110.43,24.0,No_Festival,3,No,No
Cheese Slices (200g),South,2021-12-13,1217,109.72,25.1,No_Festival,5,No,No
Cheese Slices (200g),South,2021-12-20,1541,110.38,24.6,Christmas,6,Yes,Yes
Cheese Slices (200g),South,2021-12-27,1792,111.75,26.2,No_Festival,6,No,No
Cheese Slices (200g),South,2022-01-03,1385,115.02,25.5,No_Festival,5,No,No
Cheese Slices (200g),South,2022-01-10,1238,114.96,26.8,Makar Sankranti,5,Yes,Yes
Cheese Slices (200g),South,2022-01-17,945,115.61,24.2,No_Festival,4,No,No
Cheese Slices (200g),South,2022-01-24,1526,115.76,25.6,Republic Day,6,Yes,Yes
Cheese Slices (200g),South,2022-01-31,1625,116.57,28.6,No_Festival,6,No,No
Cheese Slices (200g),South,2022-02-07,1789,113.73,26.0,No_Festival,7,No,No
Cheese Slices (200g),South,2022-02-14,799,115.1,26.6,No_Festival,4,No,No
Cheese Slices (200g),South,2022-02-21,1156,115.4,25.6,No_Festival,5,No,No
Cheese Slices (200g),South,2022-02-28,830,115.35,28.2,No_Festival,4,No,No
Cheese Slices (200g),South,2022-03-07,814,115.27,29.6,No_Festival,4,No,No
Cheese Slices (200g),South,2022-03-14,1114,115.71,27.8,Holi,6,Yes,Yes
Cheese Slices (200g),South,2022-03-21,1037,114.99,27.3,No_Festival,5,No,No
Cheese Slices (200g),South,2022-03-28,1322,115.98,31.6,No_Festival,6,No,No
Cheese Slices (200g),South,2022-04-04,1395,116.59,31.2,No_Festival,6,No,No
Cheese Slices (200g),South,2022-04-11,1710,115.58,32.7,Baisakhi,5,Yes,Yes
Cheese Slices (200g),South,2022-04-18,1184,113.62,33.1,No_Festival,6,No,No
Cheese Slices (200g),South,2022-04-25,1115,116.65,33.1,No_Festival,4,No,No
Cheese Slices (200g),South,2022-05-02,766,115.71,35.1,No_Festival,4,No,No
Cheese Slices (200g),South,2022-05-09,329,118.24,35.0,No_Festival,2,No,No
Cheese Slices (200g),South,2022-05-16,1702,115.69,33.7,No_Festival,7,No,No
Cheese Slices (200g),South,2022-05-23,1628,114.79,34.5,No_Festival,6,No,No
Cheese Slices (200g),South,2022-05-30,1556,115.82,31.1,No_Festival,6,No,No
Cheese Slices (200g),South,2022-06-06,1403,116.08,29.3,No_Festival,5,No,No
Cheese Slices (200g),South,2022-06-13,759,116.48,29.5,No_Festival,4,No,No
Cheese Slices (200g),South,2022-06-20,1538,114.99,29.3,No_Festival,7,No,No
Cheese Slices (200g),South,2022-06-27,1257,113.72,29.2,No_Festival,6,No,No
Cheese Slices (200g),South,2022-07-04,1425,114.22,26.8,No_Festival,6,No,Yes
Cheese Slices (200g),South,2022-07-11,1289,115.33,29.9,No_Festival,5,No,No
Cheese Slices (200g),South,2022-07-18,1348,116.62,28.2,No_Festival,6,No,No
Cheese Slices (200g),South,2022-07-25,1014,114.96,29.4,No_Festival,4,No,No
Cheese Slices (200g),South,2022-08-01,466,114.25,27.3,No_Festival,3,No,No
Cheese Slices (200g),South,2022-08-08,1618,115.2,27.9,Raksha Bandhan,6,Yes,Yes
Cheese Slices (200g),South,2022-08-15,1797,115.23,26.7,"Independence Day, Janmashtami",7,Yes,Yes
Cheese Slices (200g),South,2022-08-22,1041,115.56,28.6,No_Festival,4,No,No
